Soil moisture,humidity,water level,temperature,label
306,49.45962621,97.41054011,35.39986338,fertile
303,52.13797867,95.74606104,29.80747243,fertile
303,54.16482251,98.33351125,34.16438906,non-fertile
304,47.94053996,99.9834242,28.93270187,fertile
303,53.33018851,99.61465679,27.98392787,non-fertile
302,54.49960506,94.62954663,31.20478173,non-fertile
303,50.52559148,98.63333684,32.13409675,fertile
302,48.13974548,97.01331604,28.91862016,fertile
299,47.41196659,90.28624348,31.09779147,fertile
316,49.08864345,90.65022183,34.73823882,fertile
290,49.48613279,91.82271568,29.98080499,non-fertile
312,46.12866113,90.82549241,33.80398664,non-fertile
338,50.96040505,92.09609766,30.07202564,non-fertile
354,51.77965917,100.2585673,27.92063282,non-fertile
359,49.21729127,92.99739415,31.40948821,non-fertile
302,51.94190321,100.2160615,35.7877738,non-fertile
308,45.02236377,98.81596545,33.36140093,non-fertile
284,48.69677802,98.00644238,35.96054636,fertile
280,51.39586505,91.67241761,28.33333307,fertile
243,50.19368841,95.99487068,32.27652024,fertile
235,50.84881347,97.38741498,31.99490489,non-fertile
645,48.56916221,95.8445641,27.58258929,fertile
323,45.88744691,100.8124659,29.38471637,non-fertile
345,53.2328243,90.21633216,32.38697531,non-fertile
354,49.92963856,90.14047759,30.91471455,fertile
301,45.58110023,97.41586402,35.37775595,fertile
306,52.5896771,93.36718816,32.32362177,fertile
306,47.40519056,97.76832322,28.22373428,non-fertile
306,47.16808054,95.257992,27.27433181,non-fertile
306,50.70880979,92.37238878,27.10710832,fertile
310,48.75613373,91.63074547,34.89226666,fertile
330,48.50387598,92.26439205,33.7462686,fertile
345,54.43945147,96.27792547,27.3511056,non-fertile
290,52.61323969,94.49161372,32.89300162,fertile
280,51.42664176,90.29643888,35.38598705,non-fertile
250,47.90859131,90.40332704,27.5529736,non-fertile
240,47.45553843,90.89173106,32.82141065,fertile
232,51.0845903,95.23444287,30.17294105,fertile
225,54.82257868,100.7586226,29.26382931,fertile
320,51.08494181,96.59816497,32.06097197,fertile
380,47.71875722,99.642454,28.69818144,non-fertile
345,49.40983294,97.55155537,29.14305008,non-fertile
296,53.53903102,90.40260445,28.3471611,non-fertile
230,45.41692012,92.84991507,27.67256197,non-fertile
255,46.16888595,93.30247448,28.1218093,non-fertile
314,46.69536813,92.21318555,30.79375683,non-fertile
332,54.80750249,94.76322976,28.89409382,non-fertile
312,45.61143594,98.28583013,33.33024826,fertile
345,53.96886679,91.01152997,27.78912455,fertile
188,48.20662669,91.09745581,31.65333432,fertile
187,46.73723302,91.405983,29.75150773,non-fertile
182,50.22287593,89.78216168,31.32995611,fertile
183,48.97047762,97.51952041,35.63627319,non-fertile
208,51.98594645,89.98024312,31.66524687,non-fertile
231,53.56092806,95.94035356,32.26935342,fertile
248,51.59445462,95.89898581,27.81005614,fertile
220,50.34035336,100.3060719,34.58561471,fertile
280,52.23810152,89.74409017,31.27180992,non-fertile
345,52.72170281,97.4611918,33.93679864,fertile
157,47.02058367,91.46664318,31.09154239,fertile
150,49.02450149,89.59371481,31.89356292,fertile
303,50.69693751,95.04871605,32.45465292,non-fertile
302,47.97230503,97.79072474,35.47478322,fertile
299,49.30347234,93.53197359,27.32961444,non-fertile
316,49.95955487,91.77522598,30.90225239,non-fertile
290,45.5661059,96.23520043,29.09382275,fertile
312,46.78393776,96.63721027,30.02086169,fertile
338,51.25786185,96.38808001,34.13072188,fertile
354,53.05980465,98.05089394,33.44619894,fertile
359,52.48823147,91.22881052,35.3915464,non-fertile
302,53.06009323,98.57025046,31.53356352,non-fertile
308,47.93791463,90.38503469,30.7645515,non-fertile
284,50.0983181,96.08745082,30.01821337,non-fertile
280,47.59319575,94.67344737,31.32863689,non-fertile
243,54.39416048,89.29147581,33.88004781,non-fertile
235,54.9640534,97.45373619,28.07802689,non-fertile
645,52.94641947,91.54560427,35.53845018,fertile
323,50.44030129,95.8946444,28.70595247,fertile
345,48.77926304,93.17221967,31.48451729,fertile
354,51.41593238,100.7720705,27.69819273,non-fertile
301,52.48100602,93.92375879,30.41235793,fertile
306,54.01352682,91.88766069,32.17752026,non-fertile
306,47.74916499,91.10190759,32.6112614,non-fertile
306,81.54156612,67.12534492,29.99677232,fertile
306,82.42614055,68.38135469,30.7280404,fertile
354,83.88504863,68.73932528,32.44577836,fertile
359,80.65968681,66.83872293,37.46566825,fertile
302,83.74372787,65.34440794,22.03296178,non-fertile
308,82.21079946,70.39906054,39.64851881,non-fertile
284,82.75241875,66.76285469,16.77557314,fertile
265,83.56812483,69.63122027,12.14190714,fertile
263,81.62497448,66.77844567,12.7567962,fertile
259,80.18393287,73.88467027,39.04071989,fertile
647,82.68593454,74.91506217,39.70772192,non-fertile
323,82.29335466,66.02765219,9.467960445,non-fertile
319,80.91934392,68.06417307,29.58748357,non-fertile
315,80.96093443,65.84748763,17.82803682,fertile
307,82.89753705,67.235765,8.825674745,fertile
306,83.51444973,73.02882766,27.83487131,non-fertile
306,80.55557235,68.23963161,11.02105378,non-fertile
306,80.84806564,71.4065452,17.5862944,fertile
306,82.73366439,69.66256816,19.89363946,fertile
303,81.77713468,65.52279323,29.93707596,fertile
303,80.58931938,72.24230804,36.73126647,fertile
304,81.54185044,66.93065667,20.42094753,fertile
303,83.98351748,69.17281221,25.51939719,non-fertile
302,82.71775569,70.08200379,30.50734778,non-fertile
303,80.55625868,69.75734306,18.4269936,fertile
302,83.59398734,68.66813363,12.087022,non-fertile
299,82.48336987,73.23901752,23.60115364,non-fertile
316,81.20876367,67.10439401,12.80000387,non-fertile
290,82.24729637,65.70148216,38.06099482,fertile
312,82.03812973,69.30772897,39.06555518,non-fertile
338,81.16314317,74.53557341,33.78372897,fertile
354,82.00335557,73.28712806,16.76201707,non-fertile
359,82.66850729,66.53946559,35.89307536,non-fertile
302,81.17931863,66.38448261,21.01245395,non-fertile
308,80.01639435,68.69420397,10.89875873,non-fertile
284,83.00471609,71.55665483,16.36251869,non-fertile
280,81.32235739,71.06611222,20.28370163,non-fertile
243,83.25447587,73.01026829,25.11108456,non-fertile
235,83.86742974,67.92204319,33.4641162,fertile
645,80.86325389,65.06962486,11.7976469,fertile
323,80.03100049,71.18289431,11.36300891,fertile
345,80.68700527,67.03840888,25.23542319,non-fertile
354,81.23966573,74.40198861,15.99050693,fertile
301,80.18612085,65.3973168,22.4359017,non-fertile
306,81.03544763,65.70430027,34.76086052,non-fertile
306,83.34010951,71.43001582,31.11047251,fertile
306,80.95628959,73.34232097,28.57828803,fertile
306,81.01783402,68.68895899,41.18664903,fertile
310,83.17093908,70.95666003,27.02766138,fertile
330,82.33098331,74.62834921,21.19339319,non-fertile
345,83.44518113,67.3917379,10.38004759,non-fertile
290,82.56407013,65.01095312,31.3115978,non-fertile
280,80.97598029,71.29813872,20.46657776,non-fertile
250,81.53996362,66.13442813,29.36947679,non-fertile
240,80.02130636,65.2982112,10.72302459,non-fertile
232,80.49979873,71.63437433,14.97846952,non-fertile
225,81.67215994,71.60102999,15.3246651,fertile
320,81.12109244,73.55807954,18.73932187,fertile
380,83.36094029,67.15094741,19.3642553,fertile
345,81.61051026,65.90227462,41.20733624,non-fertile
296,82.51034633,70.68098614,33.34214482,fertile
230,80.12211649,67.2739864,23.81995682,non-fertile
255,81.24995984,74.03030056,40.66012294,non-fertile
314,80.2827185,74.10225057,11.82768186,fertile
332,83.54193816,65.80006004,13.28504331,fertile
312,83.32560104,73.67984885,35.83089092,fertile
306,81.03886263,66.05911698,26.18159716,non-fertile
306,80.70695797,69.706113,24.57558351,fertile
306,83.71498986,66.48490371,29.67229086,fertile
306,81.25353895,74.08101744,39.37102553,fertile
354,82.92903419,69.8671263,17.66558428,non-fertile
359,82.66396666,69.81855775,24.06679352,fertile
302,80.09711412,74.82144653,15.31413469,non-fertile
308,80.54942557,69.39630398,21.77466746,non-fertile
284,80.76838926,69.30927185,26.91624843,fertile
265,82.22118237,74.19664838,41.65602996,fertile
263,81.17712085,72.37127689,17.98667801,fertile
259,82.79092939,68.8503047,29.12033769,fertile
647,83.18392806,71.03001556,34.38922481,non-fertile
323,82.79782954,69.92107482,41.36106301,non-fertile
319,82.26890793,69.71518491,35.12158265,non-fertile
315,80.15215777,73.69529586,19.6491772,non-fertile
307,82.94270065,66.57462809,16.27852801,non-fertile
306,80.63399198,69.27779761,21.11903604,non-fertile
306,82.9042841,66.83113717,19.2077707,non-fertile
306,82.57813624,70.31782647,25.96308415,fertile
306,81.6212135,74.10919422,25.67385024,fertile
303,81.15595212,73.06862952,41.94865736,fertile
303,80.8084305,66.34234944,11.18994268,non-fertile
304,82.94703302,73.77063744,17.5438296,fertile
303,80.28297993,70.75633584,13.05809741,non-fertile
302,83.74765639,74.46411148,9.724457611,non-fertile
303,82.93262435,69.92092839,27.92004934,fertile
302,80.73112694,69.44115171,9.535585543,fertile
299,80.06633966,71.40043037,13.42988625,fertile
316,80.22631717,68.42802444,9.851242629,non-fertile
290,82.72828653,66.70016285,24.97256132,non-fertile
312,82.94573346,70.42508897,27.23708304,non-fertile
338,83.4795292,66.5964488,18.70679077,fertile
354,82.55138983,66.00817551,9.949929082,fertile
359,80.92254421,53.65742581,26.47330219,non-fertile
302,83.44621709,46.87420883,25.18780042,non-fertile
308,81.77527562,57.04147057,25.29954705,fertile
284,88.30866319,57.95826144,24.74631269,fertile
280,81.32563243,41.87540028,26.58740671,fertile
243,88.989272,49.11618732,24.53442564,fertile
235,88.7285657,57.79652846,26.0713757,fertile
645,89.77076659,59.46338556,25.96534238,non-fertile
323,85.34866045,54.60159289,26.22338015,non-fertile
345,89.81574032,44.07843475,24.41311871,fertile
354,80.04678201,57.72799157,26.49195283,non-fertile
301,84.18406764,53.78929956,24.04355803,non-fertile
306,83.31883376,57.57343233,25.5421695,non-fertile
306,83.9195902,40.794305,26.74550678,fertile
306,80.22972777,43.08961827,25.7131428,non-fertile
306,84.1726996,44.22066914,25.76484262,fertile
310,89.64815231,57.74091817,26.79489868,non-fertile
330,89.73524177,57.44942094,24.9004602,non-fertile
345,88.22874955,58.79889057,26.80750629,non-fertile
290,80.02621335,44.20656987,25.11189154,non-fertile
280,87.6883982,59.65590798,26.2148837,non-fertile
250,86.97190046,49.48575692,24.9103226,non-fertile
240,84.26830701,56.45229202,25.79448878,non-fertile
232,87.55055105,40.12650421,25.26931156,fertile
225,87.5931128,46.05122728,25.76402693,fertile
320,89.13163965,46.85176955,25.85483596,fertile
380,81.44030363,48.32113628,24.33528185,non-fertile
345,80.99313508,57.23028471,25.37601283,fertile
296,85.05318563,55.29563514,24.86094646,non-fertile
230,88.94568335,48.45978627,24.71885473,non-fertile
255,84.20576992,48.01138482,24.21495706,fertile
314,82.043255,54.82963379,25.81692236,fertile
332,84.16390229,57.26773002,24.47018505,fertile
312,84.84494575,51.19470197,24.13078816,fertile
345,86.52258079,49.43050977,26.1793464,non-fertile
188,86.7295205,53.33484977,26.17668721,non-fertile
187,84.6378378,44.3993381,26.03867719,non-fertile
182,82.39053979,54.30660782,26.53259325,non-fertile
183,87.8274604,46.06193778,26.81938687,non-fertile
208,81.40297428,48.47833278,25.50405534,non-fertile
231,80.38266489,56.47941847,26.20234499,non-fertile
248,89.28272716,43.52897517,25.13735887,fertile
220,83.47202566,42.10681516,25.92030221,fertile
280,89.98405233,57.40847165,26.6634609,fertile
345,81.64075303,51.75212401,24.06731461,non-fertile
157,82.75411437,57.05709413,24.6774157,fertile
150,87.64081095,58.48160844,26.11440416,non-fertile
258,87.65694462,55.74073582,26.81530456,non-fertile
290,80.27525115,55.49541453,25.15623099,fertile
312,83.15393658,49.29456609,25.2801372,fertile
338,80.90127035,49.08553937,26.22005978,fertile
354,80.61750795,50.55710813,24.92093261,non-fertile
359,81.01009354,54.65423596,26.21667586,fertile
302,87.21986949,51.70497792,26.81383586,fertile
308,87.47409052,48.11248366,24.31334971,fertile
284,88.04541346,51.26046418,24.29105004,non-fertile
265,86.33904774,48.58241822,24.42998931,fertile
263,88.6984228,54.22722466,25.66576039,non-fertile
259,83.46230461,56.39962921,25.07803672,non-fertile
647,85.87059083,51.70699144,24.88910524,fertile
323,82.91481799,56.34144589,25.42900869,fertile
319,87.1269128,44.63907691,24.37118217,fertile
315,88.59143088,46.06382209,26.4930645,fertile
307,89.00481725,45.24690619,25.83202912,non-fertile
306,89.39655519,40.32161859,24.41592661,non-fertile
306,81.2514818,44.20899581,24.37190239,non-fertile
306,83.03687902,54.7657624,24.24782473,non-fertile
306,85.49938185,48.31219031,24.64458469,non-fertile
303,86.10782926,53.14626213,24.89681131,non-fertile
303,81.12122989,49.52320689,25.41864024,non-fertile
304,86.14585891,58.97878791,26.26028739,fertile
303,87.20772913,46.59207341,24.90123934,fertile
302,89.20454622,59.67927244,24.84740848,fertile
303,86.70068316,42.91292205,26.98212846,non-fertile
302,86.25426228,59.75980023,26.90435747,fertile
299,86.67468041,41.16554802,25.86475496,non-fertile
316,81.14149505,51.51033554,26.70607759,non-fertile
280,80.91934337,47.81847573,26.44019475,fertile
259,84.42478917,50.78669728,26.283443,fertile
647,83.85039964,40.228644,26.84366082,fertile
323,83.9862443,43.87712348,26.03967219,non-fertile
319,85.00802358,48.75859458,24.92994759,non-fertile
315,84.24340241,44.2068997,25.50736962,fertile
307,87.9392312,57.51549686,25.4438391,fertile
306,86.5507939,40.71210074,26.12588914,fertile
306,87.5267616,59.26519444,25.10474753,non-fertile
306,86.63249555,54.38748495,26.27520631,fertile
306,83.09194521,46.76837499,26.27061608,non-fertile
303,87.82430156,47.46447019,26.73690828,non-fertile
303,85.5667282,56.72496677,25.04746944,fertile
304,85.56967628,48.99390828,24.69368934,fertile
303,84.60808277,42.00660251,24.54356968,fertile
302,81.96664832,54.49960057,25.89762315,fertile
303,84.31756844,56.31866159,26.6333118,non-fertile
302,80.45846265,47.72078245,25.35794749,non-fertile
299,89.63667876,58.28697664,25.28784623,non-fertile
316,84.69546874,48.32428609,26.63838589,non-fertile
290,84.30533791,41.53218699,25.3310446,non-fertile
312,83.89241484,43.97193745,26.89750174,non-fertile
338,89.4138489,58.54876687,26.98603693,non-fertile
354,94.11878202,28.08253201,27.57826922,fertile
359,93.03555162,26.32405487,27.82054812,fertile
302,94.22237826,22.52497327,29.09910406,fertile
308,90.83130708,20.76223014,28.04943594,non-fertile
284,94.55695552,28.16057247,29.91690582,fertile
265,93.25103208,26.26243014,29.86895762,non-fertile
263,92.21405224,21.30290472,29.17220859,non-fertile
259,90.06998135,25.93496537,29.24908541,fertile
647,90.35567642,25.21609113,27.76317235,fertile
323,94.26765349,26.23838511,28.82629037,fertile
319,92.09688432,29.86681385,28.52379742,non-fertile
315,90.97685539,29.1194739,29.06785065,fertile
307,90.73891887,25.33014238,29.08417927,fertile
306,94.79453182,21.08484101,28.47090661,fertile
306,90.38971208,21.58992507,28.27973674,non-fertile
306,91.21322065,20.88620369,28.47212559,fertile
306,94.30111601,26.83924845,29.68846716,non-fertile
303,91.66737633,21.26034986,27.02415146,non-fertile
303,94.16748386,26.70581328,29.09588297,fertile
304,92.58862544,29.1102594,29.69238699,fertile
303,92.86798698,28.78654515,28.20619412,fertile
302,93.92217834,23.66620626,29.05248036,fertile
303,93.61870344,27.56918621,29.57240298,non-fertile
302,92.43510994,27.95602304,29.10968327,non-fertile
299,92.91440379,20.36001144,28.20480805,non-fertile
316,92.12543021,24.52020164,29.11858526,non-fertile
290,90.10051615,23.69586761,29.62800691,non-fertile
312,90.36881284,22.68766503,29.81196601,non-fertile
338,90.93897939,22.81863447,27.72338349,non-fertile
354,92.92367701,28.70627683,29.26092798,fertile
359,94.29753295,26.52364146,29.72791119,fertile
302,90.78413842,23.44398467,28.91105641,fertile
308,93.88482153,23.56130173,28.96361426,non-fertile
284,91.33617236,29.44008034,28.59052369,fertile
280,90.69759008,28.69113835,27.33897716,non-fertile
243,90.75284363,25.37828397,29.90415889,non-fertile
235,90.02696201,21.7508774,27.42711692,fertile
645,90.70937262,28.36535596,29.55657523,fertile
323,93.76312893,23.28207838,29.84070774,fertile
345,91.72742702,25.1290048,28.53545677,non-fertile
354,94.86907886,26.51924782,27.11535046,non-fertile
301,91.60666594,26.47844429,27.84492803,fertile
306,91.82172592,24.93861254,29.03157242,fertile
306,90.56698742,21.19014526,27.82424457,fertile
306,92.00687531,20.21126747,27.72653142,non-fertile
306,94.30759855,22.21807088,28.69708334,fertile
354,90.97015715,20.49035619,29.73019662,non-fertile
359,92.91778307,21.9653077,29.54097171,non-fertile
302,91.78336933,25.16359891,28.80311922,fertile
308,90.53330091,23.49535234,27.29035669,fertile
284,94.87679041,27.27899847,27.46583649,fertile
265,94.72981338,26.30820876,29.49401389,fertile
263,92.51054946,26.85422624,27.79161808,non-fertile
259,91.52291141,21.90440445,29.12533739,non-fertile
647,93.56161439,20.66127836,27.93114233,non-fertile
323,92.12534736,20.76212031,29.45771748,non-fertile
319,92.17444796,28.94766949,27.96872279,non-fertile
315,91.07574233,26.01909355,29.48882958,non-fertile
307,90.77069618,28.75226067,29.47156259,non-fertile
306,90.14362622,24.4514648,27.0767265,fertile
306,90.80015308,25.09484511,27.30008597,fertile
306,90.79007335,22.84203589,29.82729394,fertile
306,93.22980899,24.34814338,29.93061247,non-fertile
303,93.90741192,20.39020503,29.94349168,fertile
303,91.47355778,21.17924769,28.03306461,non-fertile
304,94.0371147,21.0000988,29.8843055,non-fertile
303,92.91185695,22.06207161,27.7058373,fertile
302,94.65343534,27.8659442,29.78714005,fertile
303,92.86597437,27.5987178,28.57819995,fertile
302,90.33698678,26.0365768,29.48069921,non-fertile
299,94.96218673,21.01796432,27.51492243,fertile
316,94.81637388,21.84869328,28.05457761,fertile
290,93.12603235,24.15591199,29.03167341,fertile
312,91.89216849,26.88372572,28.5854649,non-fertile
338,93.42402083,25.32159689,27.08808014,fertile
354,90.84660317,21.61893763,27.99611732,non-fertile
359,91.14849627,24.05207925,27.87317436,non-fertile
302,90.71832938,22.25838137,28.96586565,fertile
308,92.48839665,24.44267592,28.87726019,fertile
284,94.19790371,22.06994464,29.17052093,fertile
280,90.01506395,21.44532907,29.34033587,fertile
243,91.91533173,28.83568362,29.07265321,non-fertile
235,92.50969311,29.11187663,28.68275966,non-fertile
645,91.39356832,23.20076686,28.92705913,non-fertile
323,91.64193051,23.28618248,27.99901833,non-fertile
345,91.79742953,24.84266123,27.59350075,non-fertile
354,90.60932469,24.69720481,29.87331077,non-fertile
301,90.45773041,27.26588346,28.55852465,non-fertile
306,91.46241065,26.48240255,29.19378695,fertile
306,92.78226196,27.14509034,27.98780984,fertile
306,91.81758779,20.76582087,28.05380704,fertile
306,94.2911951,27.21244021,27.3506296,non-fertile
310,94.5513539,28.22908103,29.34081108,fertile
330,94.22253035,28.98574189,28.61475136,non-fertile
345,91.34685096,25.08146686,27.04863538,non-fertile
290,94.57459443,21.13545688,29.5275305,fertile
280,93.46806467,24.20007242,28.50416396,fertile
250,94.78993038,23.0362503,28.89578588,fertile
240,91.3821731,23.65747461,27.04927452,non-fertile
232,91.69532178,24.7458198,28.96017885,non-fertile
225,90.69489172,110.4317855,22.75088787,fertile
320,94.34814995,114.0512495,23.8494014,fertile
380,94.58900601,116.0396587,22.60800988,fertile
345,91.13435689,122.233323,21.18667419,non-fertile
296,91.69913296,116.0777931,23.41044706,fertile
230,93.12859895,117.7296726,22.86006627,non-fertile
255,93.40819246,105.5473627,22.48403042,non-fertile
314,92.96129462,121.1349176,22.02775403,fertile
332,91.68748063,117.0761277,21.91191314,fertile
312,93.27392415,112.6676589,23.71059131,fertile
306,92.72043743,106.1417017,21.37784654,fertile
306,94.32130209,123.5977843,22.84852833,non-fertile
306,92.79630809,108.183792,23.1094265,non-fertile
306,94.54128292,105.3558408,23.25230817,non-fertile
354,90.4935574,104.2298028,23.67287749,non-fertile
359,90.59810302,102.2648546,23.76881552,non-fertile
302,91.47684705,104.4267991,23.34386401,non-fertile
308,90.18451645,108.3405879,22.63946441,non-fertile
284,94.76285385,114.8407725,22.45696744,fertile
265,93.58065995,104.6472986,22.96388477,fertile
263,93.56585985,107.8737015,21.07273439,fertile
259,92.70785115,121.4977331,22.44075021,non-fertile
647,90.45261746,109.8852597,22.71271308,fertile
323,93.44006288,115.1781396,21.70416965,non-fertile
319,92.48667725,119.1025189,22.43324518,non-fertile
315,92.84416234,109.0658471,21.25941052,fertile
307,94.89613443,105.6941544,22.9215706,fertile
306,91.51861705,107.855225,22.81212536,fertile
306,90.6878768,102.8017203,21.12152071,non-fertile
306,90.31528693,104.5086618,21.11478672,fertile
306,90.97597665,107.1728191,23.59997268,fertile
303,94.71203306,108.6211833,23.12652652,fertile
303,93.3204487,122.1952483,22.98458907,non-fertile
304,90.97818277,104.5412275,22.12659387,fertile
303,91.48135786,101.8474768,22.53779727,non-fertile
302,91.70292746,124.3915101,22.49095104,non-fertile
303,94.47811755,116.7366261,22.35548159,fertile
302,93.50574163,120.1593771,22.20700989,fertile
299,94.73763514,107.1843273,22.44516988,fertile
316,92.12438519,120.4359949,22.76643029,fertile
290,90.02575116,112.3126628,22.19109412,non-fertile
312,91.70293849,123.5900822,23.6119202,non-fertile
338,94.92048112,105.0241329,23.86087054,non-fertile
354,92.62665309,102.8045658,21.42177231,non-fertile
359,90.78572467,124.9831618,22.36629253,non-fertile
302,91.61001707,117.6102915,23.99686172,non-fertile
308,92.73446667,120.0586671,21.80129837,non-fertile
284,92.80441624,100.6192543,23.80436344,fertile
280,91.53331177,121.8961665,23.71475278,fertile
243,90.37981478,112.8954016,23.34467359,fertile
235,90.03577124,113.0688155,22.31253665,non-fertile
645,92.21083961,107.9868949,23.50201428,fertile
323,91.45665004,111.7763395,23.46260321,non-fertile
345,92.39544055,114.7399101,23.06204373,non-fertile
354,91.22759742,124.2179699,22.47420512,fertile
301,92.82223419,105.0508234,22.69780133,fertile
306,93.90191078,105.4004751,23.66682067,fertile
306,92.45878335,100.9343903,22.50050273,fertile
306,90.84422164,109.5966791,23.83053666,non-fertile
306,93.74461474,116.6912176,23.64142354,non-fertile
310,92.99124545,118.3979065,21.41363812,fertile
330,94.5764581,117.5314026,22.85267372,fertile
345,93.84505029,109.5852253,22.98208095,fertile
290,90.80819418,103.6838922,21.19909519,fertile
280,90.49939035,103.0548094,23.87192332,non-fertile
250,94.33919546,114.7412734,21.0365275,non-fertile
240,93.51978375,116.9256766,22.61711614,non-fertile
232,90.74531921,116.7036582,21.45278675,fertile
225,92.12992101,109.3383552,22.81227579,fertile
320,91.12719303,115.4789148,21.98141856,non-fertile
380,92.54780429,115.3830068,22.52709326,non-fertile
345,91.92360477,107.7697413,22.35628673,fertile
296,92.15595143,105.8554351,21.19852186,fertile
230,93.45067555,104.9116663,23.8812458,fertile
319,94.36803516,122.1449949,22.78234161,fertile
315,92.43764169,121.6622761,22.19055385,fertile
307,90.70475565,118.6044645,22.91430043,non-fertile
306,90.22507299,108.2166601,23.08950736,non-fertile
306,92.83975602,121.6961761,21.72484506,fertile
306,91.59234006,102.5565807,22.44307715,non-fertile
306,91.95769858,122.5391946,21.1316077,non-fertile
303,92.25479855,107.0289866,22.71750705,non-fertile
303,92.88160462,117.6602827,23.75033085,fertile
304,93.661643,100.825956,23.76121837,non-fertile
303,94.67695747,112.9203223,22.13450646,fertile
302,90.23730166,123.6495149,21.17089176,non-fertile
303,91.15761594,118.6832725,22.36238282,non-fertile
302,92.70124029,113.7759219,22.77856513,non-fertile
299,90.09877774,113.9760462,21.22503442,non-fertile
316,90.34396882,110.712841,23.15791104,non-fertile
290,93.91722423,102.7230739,22.42776057,non-fertile
312,90.95257927,116.7431319,23.64082979,non-fertile
338,90.69033986,122.7418744,22.29423493,fertile
354,90.90054697,113.0381382,23.35225078,fertile
359,94.58075845,110.9804014,22.03911546,fertile
302,92.48879468,119.6335548,23.80593812,non-fertile
308,90.85174383,100.1173443,22.31944084,fertile
284,93.82567435,120.6310784,22.14464104,non-fertile
280,94.50528753,115.3611268,23.65167552,non-fertile
243,90.27185592,124.4683112,22.16939473,fertile
235,92.51077745,119.035002,15.78144173,fertile
645,91.50819306,101.2847738,26.03097313,fertile
323,91.35608208,111.2266885,13.36050601,fertile
345,92.04304496,114.6659511,18.87957654,non-fertile
354,91.57802915,111.1727497,29.47741671,non-fertile
301,92.91487288,114.1339416,28.06903173,non-fertile
306,92.04670813,112.5424199,25.66901098,non-fertile
306,92.00719952,114.4161786,29.77149434,non-fertile
306,90.90343769,106.0711985,30.55472573,non-fertile
306,90.26408017,102.6958703,23.96147583,non-fertile
354,91.5473145,118.4901697,23.98289638,fertile
359,90.31153735,117.3695296,25.26052689,fertile
302,90.14362642,109.6894658,31.08368929,fertile
308,91.22062116,100.1961762,14.78003032,non-fertile
284,94.45239715,116.3796525,26.56608303,fertile
265,94.39000473,111.7803734,24.85903405,non-fertile
263,93.63812684,103.5684926,34.51465139,non-fertile
259,90.72351622,102.835632,24.12188673,fertile
647,90.10522549,103.923226,23.85340379,fertile
323,91.28408653,111.2948115,24.60297538,fertile
319,94.25966183,101.4705704,15.63211033,non-fertile
315,91.97978938,116.450422,19.33516809,fertile
307,91.98317355,105.2132259,28.2620488,fertile
306,93.36348717,110.3332655,22.67594476,fertile
306,92.9641969,110.6823944,21.03200078,non-fertile
306,91.06053924,115.7659902,33.23453301,fertile
306,92.15987039,117.3688104,22.30318989,non-fertile
303,94.8933184,115.5683776,11.50322938,non-fertile
303,94.35734702,110.2223123,14.34320488,fertile
304,93.48447453,119.1709113,33.1056981,fertile
303,90.4582865,113.3302105,30.49183837,fertile
302,92.03272799,116.7173125,30.25578031,fertile
303,90.26457428,108.4161706,12.22816189,non-fertile
302,90.22399223,119.3941064,10.01081312,non-fertile
299,90.60901895,116.5084074,22.79196751,non-fertile
316,90.65458473,116.8130969,20.18432263,non-fertile
290,94.01331956,106.8118019,30.72119881,non-fertile
312,92.39651663,119.6946577,24.35590861,non-fertile
338,91.35349216,112.9834361,21.21306973,non-fertile
354,91.38411917,117.5293447,10.78689755,fertile
359,91.34663797,103.5771468,11.89925671,fertile
302,93.37488907,109.8585753,22.56664172,fertile
308,93.24688124,119.3936976,18.86883219,non-fertile
284,93.04897191,112.7194284,17.34083741,fertile
280,92.87820148,102.1906333,34.90665289,non-fertile
243,91.90997228,115.9787989,24.53610067,non-fertile
235,91.74780462,107.9873218,13.8377282,fertile
645,93.52211892,101.5164589,22.3551049,fertile
323,93.12316972,100.1967854,34.74004942,fertile
345,94.14861001,108.8289171,11.54785707,non-fertile
354,91.94670335,104.4224145,23.13338811,non-fertile
301,94.55239717,115.3560318,29.98364695,non-fertile
306,90.93756231,102.4550786,20.87947369,fertile
306,91.13772765,112.5090516,17.24944623,fertile
306,91.68293851,109.7571416,15.83388699,non-fertile
306,91.11764246,112.6738296,23.01014302,non-fertile
310,92.18151927,102.944161,16.39624284,fertile
330,93.10527686,109.4711098,24.45132792,fertile
345,91.15248149,105.3437825,31.87859192,fertile
290,91.48247612,109.1549823,31.34920143,fertile
280,90.03969587,111.7793889,18.05142392,fertile
250,92.86773675,107.4142681,30.84835031,non-fertile
240,91.52781832,118.0069295,22.45616931,non-fertile
232,90.95589386,106.2944879,13.70319166,fertile
225,93.72485075,111.8391951,20.48954522,non-fertile
320,94.02769434,106.2696156,13.20844373,non-fertile
380,93.67804556,117.6236473,32.31944397,non-fertile
345,90.91510525,109.7513927,20.68185224,fertile
296,90.50621806,113.1169398,31.52675982,non-fertile
230,91.81183218,116.7555937,25.35467646,fertile
255,91.69865887,110.6857506,17.66545409,non-fertile
314,91.81668769,119.3916718,12.59093977,non-fertile
332,93.68394562,106.060149,11.86631922,non-fertile
312,92.22706805,112.7715925,11.03367937,non-fertile
306,94.96419851,117.9733424,25.2990432,non-fertile
306,90.15406807,104.7052254,32.23797837,non-fertile
